avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0623193061355606	25.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/114225100-9533-22-subtree-replicated.fa	0.0716694772344014	42.5	0	3	1	593	4	0.90893760539629	9509,9507,34825,379532
0.0415161385845425	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/118185706-13149-10-subtree-replicated.fa	0	0	0	0	0	307	11	0.876221498371335	122223,83281,9488,202457,57176,693712,143352,70927,9493,111174,36227
0.00715776916194455	20.8	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13569601-9526-364-subtree-replicated.fa	0.127586206896552	37	0	0	0	290	6	0.986206896551724	867382,34828,402239,43778,9490,9557
0.0153846153846153	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13641101-9526-156-subtree-replicated.fa	0	0	1	0	0	78	5	0.974358974358974	867377,9519,198702,261734,34829
0.0182403433476395	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13259149-378855-56-subtree-replicated.fa	0	0	0	0	0	466	4	0.965665236051502	198702,30590,90382,43778
0.0475907198096371	3	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12667295-314294-154-subtree-replicated.fa	0.00412979351032448	2.33333333333333	0	0	0	565	3	0.929203539823009	30589,182253,90385
0.0255147717099373	33	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/109723017-314293-531-subtree-replicated.fa	0.121638141809291	49.75	1	0	0	409	8	0.951100244498778	13557,867377,57176,30586,198702,52232,1090896,13514
0.0704592078270475	2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/118480628-376913-385-subtree-replicated.fa	0.153298994358597	69.4444444444444	0	91	1	453	9	0.816777041942605	61851,170207,221704,9544,30598,143353,122232,52232,111174
0.0197846959557754	18	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/100290566-9569-91-subtree-replicated.fa	0.0102857142857143	7.2	0	0	0	700	5	0.967142857142857	666519,43780,1215604,30596,70927
0.0175921676610067	4	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12699494-9526-191-subtree-replicated.fa	0.0148588410104012	10	0	0	0	673	5	0.967310549777117	867382,34828,9557,43778,9490
0.0478896103896104	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/14486472-9443-1227-subtree-replicated.fa	0	0	0	0	0	176	7	0.897727272727273	57378,9538,34829,236274,122246,132108,90383
0.0296706416808632	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/119567641-314293-141-subtree-replicated.fa	0	0	0	0	0	587	9	0.923339011925043	75569,34827,147650,9509,121123,236275,412751,548481,78449
0.021875	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13991729-9479-137-subtree-replicated.fa	0	0	0	0	0	480	4	0.964583333333333	70927,9493,9519,230653
0.108333333333333	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13991739-9498-136-subtree-replicated.fa	0	0	0	0	0	480	4	0.814583333333333	34828,9545,43778,864580
0.0544308632543927	4	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/100290397-314293-948-subtree-replicated.fa	0.0134831460674157	12	0	2.33333333333333	5	890	4	0.908988764044944	198702,30590,90382,43778
0.0451268357810413	4.33333333333333	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/100290437-9526-606-subtree-replicated.fa	0.00997375328083989	7.6	0	1	2	762	5	0.910761154855643	30602,164648,66265,1126382,867366
0.00212992545260915	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/10442522-9462-14-subtree-replicated.fa	0.175300889586604	223.333333333333	0	167.5	2	1274	3	0.997645211930926	9495,9508,9600
0.0372317504093769	130.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/112443169-9528-109-subtree-replicated.fa	0.148727984344423	108.571428571429	0	28	1	730	7	0.919178082191781	57377,34828,30602,198627,9505,9555,90382
0.0387794024157661	12.375	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/114225046-9527-188-subtree-replicated.fa	0.0406103286384976	34.6	0	1	1	852	5	0.924882629107981	34828,143352,412751,543559,66062
0.0837485172004745	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/151933919-378855-142-subtree-replicated.fa	0.000710732054015636	0.142857142857143	0	0	0	201	7	0.810945273631841	867382,9463,9465,101278,66062,202457,864581
0.0566785572730876	9.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12700638-9476-6-subtree-replicated.fa	0.0804835924006909	77.6666666666667	0	22.5	7	965	3	0.927461139896373	9495,9508,9600
0.023237685922555	9	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/11275634-9526-445-subtree-replicated.fa	0.217515333048067	80.2631578947368	1	28.3333333333333	3	369	19	0.924119241192412	57378,36226,47180,9525,70825,121123,9561,78454,9565,9515,499232,9472,164648,379532,47177,29089,236275,412751,548481
0.0118380062305296	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/131572769-9526-112-subtree-replicated.fa	0	0	0	0	0	963	5	0.975077881619938	121123,143283,30608,30588,90384
0.124100273020601	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/151349489-314293-876-subtree-replicated.fa	0.038804945054945	16.1428571428571	0	0	0	416	7	0.697115384615385	60711,43780,30598,143353,310352,54602,9544
0.0526976160602258	1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/14669150-9526-355-subtree-replicated.fa	0.0043613707165109	2.33333333333333	0	1.5	2	535	3	0.923364485981308	9509,34829,867377
0.0036429872495447	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13655484-9528-96-subtree-replicated.fa	0.0709635416666667	72.6666666666667	0	54.5	2	1024	3	0.9951171875	9507,342807,9552
0.0284785023004919	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/14486473-314293-667-subtree-replicated.fa	0.422080979284369	149.416666666667	4	48	4	354	12	0.957627118644068	75567,1131379,864580,9552,9540,40843,342401,9525,9532,89672,1090896,147649
0.0116456662848415	18.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/15724140-9526-540-subtree-replicated.fa	0.0203296703296703	5.28571428571429	1	0	0	260	7	0.965384615384615	867377,9519,198702,30611,36227,261734,34829
0.0811670353982301	181	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13991745-376913-136-subtree-replicated.fa	0.273958333333333	131.5	0	0	0	480	8	0.83125	75567,90382,40843,30601,9523,1090896,89672,60711
0.0272668947818648	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13655470-9527-93-subtree-replicated.fa	0.0851351351351351	63	1	72	1	740	8	0.943243243243243	9508,9507,9509,34828,9483,342807,9556,90382
0.00591787439613523	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/11065801-9526-446-subtree-replicated.fa	0.183400718778077	68.0416666666667	32	35.5	2	371	24	0.973045822102426	9465,9536,460675,43780,30590,356665,9572,33548,867366,174599,9593,9552,9542,58710,122246,101278,83281,291259,9556,236272,143283,30591,310352,61852
0.0424808269423141	20	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/115394431-9526-6-subtree-replicated.fa	0.00658111220796315	6.66666666666667	0	0	0	1013	6	0.906219151036525	36228,34828,78452,499232,9472,9487
0.0268507207427315	3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/112443169-314293-272-subtree-replicated.fa	0.400085543199316	334.071428571429	3	129.666666666667	3	835	14	0.937724550898204	9502,30590,261736,9565,412750,412751,122231,30608,122248,867377,88029,666519,89672,34829
0.0711111111111111	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/157287162-314293-668-subtree-replicated.fa	0	0	0	0	0	285	10	0.817543859649123	61851,57176,78452,78449,198627,70825,867363,198702,373033,100487
0.0279487846469552	136	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12699001-9443-366-subtree-replicated.fa	0.0374848851269649	31	0	0	0	827	10	0.910519951632406	30609,47180,9544,40843,9519,9516,30586,9555,143352,37293
0.043629612439081	133.777777777778	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/122892575-9526-851-subtree-replicated.fa	0.274256373937677	387.25	0	0	0	1412	4	0.944050991501416	9530,34830,9478,9470
0.0316301703163017	82.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/122892610-9443-1731-subtree-replicated.fa	0.305898226676947	396.75	0	0	0	1297	4	0.962991518889746	9447,30594,342807,9508
0.0239030480192443	11.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/11967292-9443-1012-subtree-replicated.fa	0.183409610983982	80.15	2	40.5	3	437	20	0.908466819221968	75566,867377,9521,27679,9516,9514,122246,402888,36229,1131379,864580,57175,310352,9532,255237,111173,9590,100224,222416,43780
0.0133251332513324	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/157886813-314295-456-subtree-replicated.fa	0.0192539109506619	5.33333333333333	1	3	2	277	9	0.963898916967509	460675,465717,34828,30591,36229,90381,9542,9601,543559
0.0639500877364009	30	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/14537832-9526-448-subtree-replicated.fa	0.0274086378737542	24.75	0	2	1	903	4	0.895902547065338	36225,34828,310934,58710
0.0573587017347509	22	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1196470-314293-879-subtree-replicated.fa	0.00906593406593406	9.42857142857143	0	0	0	1040	7	0.855769230769231	13557,143352,122232,236272,9460,342401,9493
0.0241202056148676	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13655480-314293-519-subtree-replicated.fa	0.0542857142857143	48.8571428571429	0	28.5	2	900	7	0.941111111111111	182256,90384,30586,57176,13557,198702,13514
0.010379653778159	28.5	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/11065802-314293-442-subtree-replicated.fa	0.533651399491094	419.45	2	334	1	786	20	0.970737913486005	75566,867377,9521,27679,9516,9514,122246,402888,36229,1131379,864580,57175,310352,9532,255237,111173,9590,100224,222416,43780
0.00561447286338113	294	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/15667407-9528-471-subtree-replicated.fa	0.236929922135706	213	0	0	0	899	3	0.994438264738598	9495,9508,9600
0.102426713259561	78.5	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/122892627-314293-1192-subtree-replicated.fa	0.147157622739018	113.9	0	0	0	774	10	0.693798449612403	61851,122223,261736,30588,9544,70928,30591,78452,9493,9606
0.0327552986512524	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563260-376917-46-subtree-replicated.fa	0.0126023944549464	6.66666666666667	0	10	1	529	3	0.956521739130435	9495,9508,9600
0.033952741454462	15.6666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158853226-314293-191-subtree-replicated.fa	0.0924202127659575	17.375	0	2	1	188	8	0.904255319148936	9447,36231,9490,9540,9598,9557,36227,13515
0.0386799148332151	247	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13445853-9539-48-subtree-replicated.fa	0.182827535159141	247	0	0	0	1351	4	0.952627683197631	9509,9507,34825,379532
0.0543284507478881	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/156530252-9526-772-subtree-replicated.fa	0	0	1	0	0	391	12	0.823529411764706	9536,13514,70928,27679,9565,221704,202457,78454,379532,83281,90381,236275
0.011511081940728	20.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/148806607-9527-148-subtree-replicated.fa	0.0237127371273713	17.5	0	0	0	738	8	0.97289972899729	75567,90382,40843,30601,9523,1090896,89672,60711
0.0119338215351235	14	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563225-13149-18-subtree-replicated.fa	0.0688775510204082	47.25	0	46	1	686	4	0.979591836734694	593543,402888,30586,208091
0.0413436692506459	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563215-376915-59-subtree-replicated.fa	0.00410888546481767	2.66666666666667	0	2	2	649	3	0.939907550077042	666519,9508,9600
0.0117300041157909	345	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12232080-9539-112-subtree-replicated.fa	0.294981640146879	482	0	283	2	1634	6	0.975520195838433	9509,9507,34829,52232,1090896,867377
0.126508767934411	74.6	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/13650000-314293-515-subtree-replicated.fa	0.0798086124401914	83.4	0	0	0	1045	5	0.761722488038277	261734,34828,129801,36225,9487
0.0463616825299356	158.875	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/122892557-314295-109-subtree-replicated.fa	0.256410256410256	486.666666666667	0	0	0	1898	3	0.952054794520548	9495,9508,9600
0.160153142402546	41.875	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/114224873-9526-90-subtree-replicated.fa	0.412090598012058	148.764705882353	1	6	2	361	17	0.623268698060942	122248,867377,30594,412750,412751,122231,30608,261736,57375,34830,111174,30611,9463,89672,30609,261732,34829
0.043171114599686	6.66666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563136-376915-56-subtree-replicated.fa	0.018161180476731	16	0	1	1	881	3	0.939841089670829	666519,9508,9600
0.0459726801695713	8.6	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158562955-376911-61-subtree-replicated.fa	0.0296896086369771	22	0	7	3	741	6	0.908232118758435	122222,9555,236275,9482,9463,222416
0.0160037187064214	199.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/148888418-376913-532-subtree-replicated.fa	0.117474075220554	108.428571428571	0	0	0	923	7	0.960996749729144	182256,90384,30586,57176,13557,198702,13514
0	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1790985-9528-527-subtree-replicated.fa	0	0	3	0	0	136	3	1	9495,9508,9600
0.00904159132007232	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1790964-9527-529-subtree-replicated.fa	0	0	10	0	0	79	8	0.974683544303797	36223,13514,310934,57374,37588,57176,292213,310352
0.0843654152269286	14.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/131572792-376913-534-subtree-replicated.fa	0.00444504310344828	4.125	1	0	0	928	8	0.790948275862069	198627,9483,263448,100224,30590,9556,9478,78449
0.111942455284031	46.4545454545455	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/154933891-9526-623-subtree-replicated.fa	0.150812368972746	95.9166666666667	3	6.66666666666667	3	636	12	0.715408805031447	9502,30590,412750,412751,122231,30608,9565,122248,867377,88029,666519,34829
0.0417827298050139	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/17863416-9526-832-subtree-replicated.fa	0.00185185185185185	0.666666666666667	0	1	1	360	3	0.938888888888889	9495,9508,9600
0.129141886151232	53.6666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/17223569-9526-814-subtree-replicated.fa	0.132958801498127	71	0	1	1	534	3	0.837078651685393	36225,9468,9507
0.0474924012158054	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/12698695-314293-1258-subtree-replicated.fa	0	0	0	0	0	1410	8	0.882269503546099	867377,30590,9510,34829,9482,89672,111174,261732
0	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1658472-9533-99-subtree-replicated.fa	0.000903342366757001	0.666666666666667	1	0	0	738	3	1	9495,9508,9600
0.214058373400149	9	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/116634245-376913-194-subtree-replicated.fa	0.0188529993408042	28.6	0	5.2	6	1517	5	0.600527356624918	198702,9507,30590,90382,43778
0.0552930056710775	36.3333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/165868279-314293-49-subtree-replicated.fa	0.049082373026035	38.3333333333333	0	3	1	781	3	0.923175416133163	9525,1215604,36231
0.0611489105158901	5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158562980-376911-62-subtree-replicated.fa	0.0105485232067511	8.33333333333333	0	0	0	790	6	0.868354430379747	122222,9555,236275,9482,9463,222416
0.193532213587365	1	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/17980014-376913-1078-subtree-replicated.fa	0.0152334152334152	6.2	0	3.5	2	407	5	0.631449631449631	867382,34828,9557,43778,9490
0.0125256587491098	33.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1488061-9526-792-subtree-replicated.fa	0.0275459098497496	33	1	0	0	1198	7	0.975792988313856	13515,34828,30589,182253,90385,867333,70814
0.0511363636363636	10	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/168831310-376915-66-subtree-replicated.fa	0.0254362614611062	12.2857142857143	1	1	1	483	7	0.894409937888199	9447,867377,43147,43777,198627,70825,9525
0.100493868264802	12.4285714285714	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563138-30615-39-subtree-replicated.fa	0.014075392331338	12.4285714285714	0	0	0	883	7	0.782559456398641	666519,30611,460675,9555,864580,43147,90382
0.121840570317563	92.4285714285714	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/176967-9479-381-subtree-replicated.fa	0.355733082706767	189.25	0	0	0	532	4	0.855263157894737	57377,61853,9460,9552
0.0245901639344263	76.75	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/194272616-314294-776-subtree-replicated.fa	0.32996632996633	130.666666666667	0	0	0	396	3	0.982323232323232	9495,9508,9600
0.102235728239635	3.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1790930-314293-563-subtree-replicated.fa	0.23211334120425	140.428571428571	0	80.5	2	605	7	0.818181818181818	867363,255237,132108,9514,78452,31869,30591
0.0118591666282128	2.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/168831254-13149-7-subtree-replicated.fa	0.00257116620752984	1.55555555555556	0	0	0	605	9	0.970247933884298	198627,255237,60711,9561,83281,47177,402239,9521,9598
0.0958227040816326	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1619802-9539-47-subtree-replicated.fa	0	0	0	0	0	896	7	0.808035714285714	9447,9502,30590,121123,30596,70927,198627
0.0582877959927139	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/19070630-9504-6-subtree-replicated.fa	0	0	1	0	0	549	4	0.908925318761384	30596,70927,122222,867377
0.0400059859330573	17.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/148806607-314293-169-subtree-replicated.fa	0.025185895898297	19.0909090909091	0	20	1	758	11	0.883905013192612	867363,36228,465717,34828,170207,9487,58710,402244,101278,90383,78451
0.0462315462315462	1	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/1790970-9526-150-subtree-replicated.fa	0.00270688321732405	2.33333333333333	0	2	1	862	3	0.935034802784223	261739,9586,30594
0.0364323507180651	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/194239583-314293-1074-subtree-replicated.fa	0	0	0	0	0	630	7	0.922222222222222	371039,36228,9493,34829,132108,356666,208091
0.0309677419354838	6	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/19525684-314293-866-subtree-replicated.fa	0.204213938411669	126	0	150	1	617	6	0.948136142625608	9495,36223,9470,37588,9598,29089
0.0312697809849348	1	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/20271124-9443-276-subtree-replicated.fa	0.00862392200974878	3.28571428571429	0	1.5	2	381	7	0.939632545931758	9508,9507,9509,342807,9556,662464,90382
0.0795559666975023	110.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/208972197-9443-241-subtree-replicated.fa	0.537333333333333	134.333333333333	0	0	0	250	6	0.92	554167,1194336,9515,122223,122222,9538
0.14546965918537	83	12	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/122892631-9526-868-subtree-replicated.fa	0.183324702226825	354	0	10.6666666666667	3	1931	4	0.806835836354221	9530,34830,9478,9470
0.0197685631629702	28.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/209980636-314293-937-subtree-replicated.fa	0.1171875	11.25	4	0	0	96	8	0.9375	75569,27679,9488,867334,30601,9545,43147,9557
0.0462440535457462	12.8333333333333	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563165-376911-57-subtree-replicated.fa	0.0170892018779343	12.1333333333333	1	1	2	710	15	0.847887323943662	9530,89672,9590,36223,100487,129801,198627,70928,9490,9540,9551,310934,30601,30591,236272
0.0646271200194758	24.2222222222222	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/158563252-376915-60-subtree-replicated.fa	0.18706074901319	114.294117647059	2	42	2	611	17	0.797054009819967	122222,57374,9523,221704,202457,230833,867332,43147,31869,198627,70825,9525,30596,261734,859983,13515,34828
0.00855766953501236	5	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/14571736-314293-867-subtree-replicated.fa	0.00118166062706791	1.36363636363636	3	0	0	1154	11	0.97053726169844	30590,486960,867377,9510,34829,9482,9463,34830,111174,89672,261732
0.235593759949061	4.5	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/18448483-376911-2-subtree-replicated.fa	0.015179677819083	16.3333333333333	0	4.5	3	1076	3	0.673791821561338	52232,30602,164648
0.149355628299272	5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/110628400-314293-265-subtree-replicated.fa	0.0146675358539765	22.5	0	22	1	1534	10	0.623207301173403	867363,9493,88029,9530,34828,9555,143352,412751,83281,9546
0.111320754716981	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/165875480-9526-708-subtree-replicated.fa	0	0	0	0	0	1590	4	0.811320754716981	465717,9606,310934,30601
0.00560897435897434	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-2/20563173-9513-7-subtree-replicated.fa	0	0	0	0	0	832	4	0.989182692307692	198702,261734,34829,867377
