del_avg_size	del_count	file	gap_freq	gaps_per_seq	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/1196470-314293-879-subtree-replicated.fa	0.00358851674641148	3.75	3	1	1045	4	0.861244019138756	859983,101278,310932,34830
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892572-314293-1176-subtree-replicated.fa	0	0	0	0	1012	2	0.979249011857708	356666,202457
60.0909090909091	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/114224873-9526-90-subtree-replicated.fa	0.267485568532689	102.179487179487	22	1	382	39	0.738219895287958	9598,1309636,9525,70928,100937,9557,34829,30602,9606,548481,412752,415757,122231,236274,37588,9487,356665,78454,61622,867332,221704,122246,402244,9493,30601,9463,9519,9538,147650,36227,60711,9593,499232,37293,339999,54133,554167,90383,54600
140	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892530-9443-1709-subtree-replicated.fa	0.270465489566613	337	3	1	1246	3	0.924558587479936	43777,30602,1126382
38.5	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12382835-9527-363-subtree-replicated.fa	0.109133489461358	33.2857142857143	0	0	305	7	0.983606557377049	90381,9589,9590,9580,143353,867382,33548
102.888888888889	13	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892627-314293-1192-subtree-replicated.fa	0.321714285714286	281.5	103	1	875	6	0.859428571428571	9516,30589,9542,9601,61852,230833
3.25	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/116634245-376913-194-subtree-replicated.fa	0.00833889259506338	12.5	10	1	1499	4	0.566377585056704	29089,66062,1309628,70927
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/124494615-9578-79-subtree-replicated.fa	0	0	0	0	489	8	0.887525562372188	164648,465717,379532,89672,356666,867332,867334,70928
4	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12667295-9526-154-subtree-replicated.fa	0.0126811594202899	7	1	1	552	2	0.976449275362319	356666,202457
238.2	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892610-9443-1731-subtree-replicated.fa	0.303613118399111	390.142857142857	203	1	1285	7	0.94863813229572	9561,70825,9510,9530,75569,9531,75566
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12667295-314294-154-subtree-replicated.fa	0.00440140845070423	2.5	1	2	568	2	0.954225352112676	356666,202457
8	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/1276451-376913-224-subtree-replicated.fa	0.214689265536723	38	48	1	177	4	0.949152542372881	81572,30586,230833,34828
127.454545454545	20	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/10945331-9526-829-subtree-replicated.fa	0.157184771718907	258.411764705882	1	2	1644	17	0.806569343065693	34828,70825,78449,9541,40843,402888,54601,9510,9508,9507,9601,9600,100224,36223,460675,36228,147649
319	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12232080-9539-112-subtree-replicated.fa	0.178702570379437	292	0	0	1634	8	0.930844553243574	70928,1309636,122223,36229,9488,290597,221704,52231
128.888888888889	22	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/10945331-9443-0-subtree-replicated.fa	0.0657122198120029	90.88	9	1	1383	25	0.748373101952278	122248,1309634,9516,13557,122222,867382,88029,310932,9470,224329,61622,221704,57375,52232,415757,864580,30608,34825,75566,9565,402888,9541,9545,57176,9510
18.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12699494-9526-191-subtree-replicated.fa	0.0254722988749735	17.1428571428571	7	1	673	7	0.976225854383358	9531,89672,290597,57377,36227,36223,37295
169.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892575-9526-851-subtree-replicated.fa	0.115507452093683	162.75	0	0	1409	8	0.843860894251242	100487,36227,9491,143351,30608,90381,54133,310934
51	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892589-314293-1183-subtree-replicated.fa	0.112513144058885	214	54.3333333333333	3	1902	2	0.981598317560463	356666,202457
139.8	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892623-314293-1191-subtree-replicated.fa	0.181532198371577	245.25	28	1	1351	8	0.934863064396743	9510,9508,9509,9538,36228,147649,9534,70825
3.33333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13625451-9526-1012-subtree-replicated.fa	0.0475	4.75	0	0	100	4	0.94	255237,9606,147649,147650
1.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12700638-9443-131-subtree-replicated.fa	0.00242914979757085	0.947368421052632	1	1	390	19	0.546153846153846	90381,9542,90383,37293,9488,864580,412752,75566,261732,9465,61853,70825,30596,70927,33548,30590,1309630,1309628,1309637
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13491328-9443-1843-subtree-replicated.fa	0	0	0	0	483	2	0.904761904761905	230653,9532
12	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13569601-9526-364-subtree-replicated.fa	0.0166666666666667	4.8	0	0	288	5	0.979166666666667	867363,9482,236275,9598,9525
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13641101-9526-156-subtree-replicated.fa	0	0	0	0	78	5	0.974358974358974	9544,1127763,864580,1309633,198627
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12698695-314293-1258-subtree-replicated.fa	0.00212164073550212	3	2	2	1414	4	0.885431400282885	90381,9493,236275,143353
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12698701-9526-943-subtree-replicated.fa	0	0	0	0	1530	4	0.990196078431373	36229,208091,1309630,61851
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13259149-378855-56-subtree-replicated.fa	0	0	0	0	466	8	0.967811158798283	13557,1126382,88029,30590,9552,9488,9490,1127763
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/131572769-9526-112-subtree-replicated.fa	0	0	0	0	963	2	0.991692627206646	9597,9525
55.1428571428571	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892561-376913-1173-subtree-replicated.fa	0.32824427480916	774	31	6	2358	3	0.955894826123834	57375,143351,30608
10.8333333333333	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13641074-314293-231-subtree-replicated.fa	0.0407324364723468	36.3333333333333	6	4	892	3	0.909192825112108	356666,202457,13557
50.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/131572792-376913-534-subtree-replicated.fa	0.199353448275862	185	241	1	928	5	0.84698275862069	9555,70825,224329,9488,221704
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13445853-9539-48-subtree-replicated.fa	0.167647058823529	185.25	247	1	1105	4	0.930316742081448	379532,9588,111174,48842
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655468-314294-92-subtree-replicated.fa	0	0	0	0	1058	2	0.998109640831758	40843,9509
72	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655470-9527-93-subtree-replicated.fa	0.0486486486486487	36	0	0	740	8	0.977027027027027	70928,1309636,122223,36229,9488,290597,221704,52231
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13991729-9479-137-subtree-replicated.fa	0	0	0	0	480	3	0.966666666666667	43777,27679,54601
8	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655468-314293-516-subtree-replicated.fa	0.0041025641025641	4	0	0	975	2	0.995897435897436	356666,202457
4.25	7	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13310114-30615-89-subtree-replicated.fa	0.0198443579766537	10.2	2	3	514	15	0.511673151750973	9544,9548,54601,54602,9552,554167,9597,9598,1309637,1309633,1309630,1309628,1309632,662464,70825
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14423142-376915-43-subtree-replicated.fa	0	0	0	0	144	3	0.979166666666667	47180,261736,36226
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14423158-376915-44-subtree-replicated.fa	0	0	0	0	63	3	1	47180,261736,36226
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14423166-9526-601-subtree-replicated.fa	0	0	0	0	63	3	1	57375,143351,30608
77	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14423150-9527-602-subtree-replicated.fa	0.365656565656566	108.6	47.5	3	297	5	0.993265993265993	9601,9600,164648,9534,33548
54.5	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655484-9528-96-subtree-replicated.fa	0.0728291316526611	78	0	0	1071	2	0.99813258636788	9565,34825
27	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892564-314295-111-subtree-replicated.fa	0.0234669407331278	68.5	1	1	2919	2	0.952038369304556	40843,9509
194	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12699001-9443-366-subtree-replicated.fa	0.0225211608222491	18.625	0	0	827	24	0.902055622732769	174599,78452,1309634,1309638,9597,48842,1090896,9460,402239,66062,356665,548481,83281,9589,81572,61852,147649,9536,9565,90385,54602,30591,37293,222416
197.5	15	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892631-9526-868-subtree-replicated.fa	0.210339026915114	406.375	8	5	1932	8	0.885610766045549	100487,36227,9491,143351,30608,90381,54133,310934
25	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655484-314293-520-subtree-replicated.fa	0.118101545253863	107	20.3333333333333	3	906	2	0.955849889624724	356666,202457
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655472-314293-518-subtree-replicated.fa	0.327141774071266	431.5	173.5	2	1319	2	0.993176648976497	356666,202457
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13991739-9498-136-subtree-replicated.fa	0	0	0	0	480	10	0.785416666666667	9523,47177,412750,30608,170207,34830,9519,36228,90382,34829
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14486472-9443-1227-subtree-replicated.fa	0.0375494071146245	6.90909090909091	4	2	184	11	0.907608695652174	9568,9556,13515,1309630,9541,54602,57175,292213,47177,236274,864581
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/125630781-314295-457-subtree-replicated.fa	0.0805916857944402	210.666666666667	316	1	2614	3	0.998087222647284	9542,261732,30590
71.6666666666667	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13650000-314293-515-subtree-replicated.fa	0.0891319207108681	93.1428571428571	0	0	1045	7	0.819138755980861	90384,291259,548481,9590,9465,37295,36229
3	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13655480-314293-519-subtree-replicated.fa	0.0568936877076412	51.375	28.5	2	903	8	0.91140642303433	70928,1309636,122223,36229,9488,290597,221704,52231
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14486473-314293-667-subtree-replicated.fa	0.519759310456985	245.846153846154	94	3	473	13	0.957716701902748	9516,36229,1309632,224329,867332,132108,9460,122232,30601,36227,342807,9541,54600
1	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14669150-9526-355-subtree-replicated.fa	0.331775700934579	177.5	0	0	535	6	0.94018691588785	9510,9508,9509,9538,100487,70825
150.333333333333	3	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14326400-376913-1160-subtree-replicated.fa	0.238974358974359	233	62	2	975	3	0.983589743589744	9532,36229,208091
2.66666666666667	6	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/122892532-314293-1166-subtree-replicated.fa	0.00240303541315346	7.125	3	2	2965	8	0.986509274873524	9593,170207,9546,9542,70825,30596,30590,310934
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/13991745-376913-136-subtree-replicated.fa	0.328530633437175	316.375	183.5	3	963	8	0.851505711318795	9516,9557,208091,101278,182253,36231,9536,61851
8.5	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/150023804-314295-484-subtree-replicated.fa	0.0426829268292683	8.75	0	0	205	8	0.985365853658537	30609,143354,412750,36223,9525,198627,9502,30589
5.4	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/12700641-314293-170-subtree-replicated.fa	0.0315983985217124	30.1764705882353	14.5	2	955	17	0.58848167539267	9515,100937,182253,9606,236274,236272,122246,221704,52232,170207,767357,36231,230653,9551,9552,292213,34827
11	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/151933919-378855-142-subtree-replicated.fa	0.0493273542600897	11	0	0	223	2	0.910313901345291	30609,1309638
41.5	9	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/14537832-9526-448-subtree-replicated.fa	0.0474870657797487	42.8333333333333	1.5	2	902	6	0.933481152993348	9540,54600,222416,9465,291259,70928
0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/15292623-13513-3-subtree-replicated.fa	0.0703125	18	13.5	2	256	3	0.9765625	90384,54600,9551
24	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/148806607-9539-133-subtree-replicated.fa	0.0141732283464567	10.8	2	1	762	5	0.998687664041995	9555,70825,224329,9488,221704
33.3333333333333	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/2015-11-10-sim-8/1488061-9526-792-subtree-replicated.fa	0.027754590984975	33.25	0	0	1198	4	0.974123539232053	859983,101278,310932,34830
